,protein,r2score,rho,p-values,r2_mRNA_protein,r2_mRNA_protein_basic_linear_regression,p-val adj. BH
3407,KLC2,0.5275020111723383,0.7205284178187402,2.7432273149887694e-21,0.016092421290708314,0.22756242582268305,1.1789848383429755e-20
4350,NECAP2,0.5148054087756828,0.7205099846390167,2.7526311736803193e-21,0.1774850515583588,0.3012031588397779,1.182376773230503e-20
3668,MACROH2A2,0.5718275406799866,0.7204792626728109,2.768374277722181e-21,0.2710542658350452,0.4188396149313739,1.1884864764183808e-20
4578,NUP210,0.5284671709824289,0.7204239631336404,2.7969337477722344e-21,0.4390012988500669,0.5987635339823288,1.2000886327522993e-20
5941,RUVBL2,0.49491525980996187,0.7203870967741934,2.8161330346957397e-21,0.1103858322438297,0.3370101759841975,1.2076640678393681e-20
1500,CRYBG1,0.5724732240939021,0.7203809523809522,2.8193454044241793e-21,0.7072857729970612,0.7151569487759365,1.208379164570188e-20
2296,FBLN2,0.5053337620705032,0.7202624901057012,2.8819832748848888e-21,0.32592189123162985,0.4436470928663269,1.2345494620016211e-20
2947,HNRNPM,0.4775249521366751,0.7202334869431642,2.89752483065654e-21,0.13392065033082734,0.35999055299281313,1.2405275985438126e-20
2948,HNRNPR,0.5354346591113891,0.7202211981566818,2.904134525719991e-21,-0.7878104273337223,0.13369309473379468,1.242677257121541e-20
3899,MICALL2,0.4934607726929183,0.7201658986175115,2.934060825703444e-21,0.15799769377511208,0.3063703999921144,1.254796270019264e-20
617,AUH,0.44321496943408933,0.7200781571758488,2.982162664676162e-21,-0.020597719682097893,0.2282558474993024,1.274670839513494e-20
4412,NIFK,0.44366396306690914,0.720073732718894,2.9846085405404935e-21,0.004364654998663342,0.25973035861062127,1.2750195523816353e-20
7821,ZZEF1,0.4965421693041512,0.7200675883256527,2.9880084608820067e-21,0.12474013632318626,0.3386200286336467,1.2757752282215642e-20
5952,S100A16,0.5178164537762424,0.7200552995391704,2.9948196523917287e-21,0.5202916156467141,0.6031221083615527,1.2779857785601802e-20
6792,TBC1D5,0.5270393977498583,0.7200491551459292,2.9982309317756255e-21,0.14800328778869065,0.3799223635627155,1.2780469944604328e-20
2741,GSPT1,0.5765655817334481,0.7200491551459292,2.9982309317756255e-21,0.2432671586633839,0.37325787086940476,1.2780469944604328e-20
4896,PHF14,0.5043999744266532,0.7200130337900892,3.018361851570702e-21,-0.5252170230298079,0.17714017073736987,1.2859273639970604e-20
6124,SERPINA3,0.4947420525471725,0.7199999999999999,3.025658117892638e-21,-0.5338106157390554,0.08747630075305882,1.2883341207488412e-20
6038,SDAD1,0.5259999856131257,0.7199385560675882,3.060286840119109e-21,-0.5752042812461824,0.16718349059953508,1.3023701666709287e-20
5395,PTPN11,0.47448490754055317,0.7198955453149001,3.084756925654692e-21,-0.29347663237985655,0.14247445510959458,1.3120700746313758e-20
4700,PAIP1,0.5066806376619499,0.7198033794162826,3.137838004315923e-21,0.2662515732915337,0.46418470937421635,1.3339222211825625e-20
5574,RASAL2,0.4838237319958487,0.7197419354838709,3.1737198487258376e-21,0.4164354429156406,0.5453069792577956,1.3484430557704237e-20
0,A1BG,0.46551776953146895,0.7195821812596005,3.268898344600181e-21,-1.0941642185401013,0.0025054592335500615,1.3881282764094797e-20
387,APLP2,0.4758250081074322,0.7195760368663593,3.2726141820416126e-21,0.35137710282238876,0.49817025001787696,1.3889521504031195e-20
4137,MTMR10,0.5143799195879766,0.7194715821812595,3.336418172064153e-21,0.3232639516764917,0.4578740808813656,1.4152637170220068e-20
6612,STBD1,0.40644556550644195,0.7193364055299538,3.420793756461977e-21,0.4209959786177213,0.4483727447194864,1.450268225639327e-20
1453,CPNE2,0.4781269252697422,0.7192995391705068,3.444164624494549e-21,0.5342417857101674,0.6276513118210022,1.4593854654819264e-20
2712,GPX1,0.5171964947828964,0.7192872503840245,3.451989508626144e-21,0.083548841015894,0.2325248353022571,1.4619091465334974e-20
4524,NT5C,0.5373576705749737,0.7192688172043009,3.463759396237357e-21,-0.7307629461591174,0.0834947269828449,1.4660998916325004e-20
5494,RAB3D,0.4748542870617819,0.7192135176651304,3.499304687768191e-21,0.4244993941597287,0.5421139036796958,1.4803440382759757e-20
593,ATP6V0D1,0.5287948504155819,0.7191029185867894,3.571467138403883e-21,-0.16237597462959008,0.2115370940085811,1.510054916572712e-20
3895,MICAL1,0.49831515372896373,0.719090629800307,3.579574333809488e-21,0.4374453359350291,0.5192076034745415,1.512665069641157e-20
7383,UFL1,0.5415107345657644,0.7190660522273424,3.5958426755291345e-21,-0.5974600179255625,0.1295223760322816,1.5187192984875212e-20
7039,TMTC3,0.43751496496122255,0.7190476190476189,3.608091292102249e-21,0.030381126967357175,0.2823815066551192,1.523070161188548e-20
1942,ECHS1,0.4850196043307534,0.7190353302611366,3.616279662182418e-21,-0.39603251572402165,0.12108150826441588,1.52570331810091e-20
5241,PREX1,0.5591724455186238,0.7187465437788018,3.814015885917345e-21,0.517951771415313,0.5745310602421863,1.6082604991722628e-20
2523,GBF1,0.5376316991530605,0.7187342549923194,3.8226603143001884e-21,-0.09276927815200375,0.2563830030946688,1.611037121684056e-20
1193,CHCHD6,0.5024652198340401,0.7186789554531489,3.861797594040399e-21,0.11751853860976569,0.2909246721986663,1.6266548616361875e-20
3486,LBP,0.49138813395870795,0.7186728110599078,3.86617025926415e-21,-0.656371496944187,0.03546207818982016,1.6276202243253056e-20
841,C7,0.5199021948179592,0.7186666666666666,3.8705477592697885e-21,0.30935933844949204,0.43336689757847713,1.6285865827330976e-20
1987,EHHADH,0.4397646806383716,0.7186543778801843,3.879317284495833e-21,0.4367541707914938,0.5240621349129732,1.6313989139422796e-20
3511,LGALS1,0.46499456525256755,0.718642089093702,3.888106211511325e-21,0.17528370809821792,0.37556158202741496,1.634216377562686e-20
5514,RABGAP1,0.4162188447336965,0.7186113671274961,3.910163686939057e-21,-0.11290237177479234,0.296820903996148,1.6417230466579337e-20
2885,HINT3,0.4326508374122804,0.7186113671274961,3.910163686939057e-21,0.32609507312340924,0.38021023069442345,1.6417230466579337e-20
7521,VPS26C,0.47178175390906096,0.7186052227342549,3.9145898225440086e-21,-0.9544924424766805,0.004060598971279094,1.642699656219916e-20
1220,CHMP4B,0.5006922908987412,0.7185929339477726,3.923456776407947e-21,0.2989688132229532,0.4137404378592233,1.6455377428988183e-20
3255,ISG20,0.453196470182335,0.7185560675883256,3.950175479842308e-21,0.2708608786747252,0.4317060609202542,1.6558559808856662e-20
2072,EML3,0.5501055740716059,0.7183778801843317,4.081841163887858e-21,-0.16073325940254057,0.17624167551025482,1.7101318470236113e-20
4019,MRPL24,0.4094093208818582,0.71831643625192,4.128229242012954e-21,-0.4170432292747206,0.08993309223673397,1.7286407457722336e-20
6959,TMED3,0.48372602492638883,0.7182611367127496,4.170418387833831e-21,0.23177684890503492,0.3880641828284882,1.745372532350788e-20
5534,RAE1,0.48314596426070155,0.7181443932411673,4.260871665113194e-21,0.18678354186742907,0.37156359857744164,1.782274768155904e-20
4863,PFKM,0.4699601590437452,0.718132104454685,4.270503770797801e-21,0.005226055721193723,0.2987923453910347,1.7853490376900267e-20
4458,NOM1,0.35835580916078946,0.7180890937019969,4.304383876804824e-21,0.05511886802316168,0.20105958052913925,1.7985518527974e-20
5431,PWP1,0.5068480038341651,0.7180215053763439,4.35815501057147e-21,0.11486151476048267,0.314598919655844,1.8190762269311656e-20
1577,CWF19L1,0.5722510188484254,0.7180215053763439,4.35815501057147e-21,0.20618482226457935,0.3780533189400258,1.8190762269311656e-20
2950,HNRNPUL1,0.4563419481634442,0.7179969278033793,4.377870322773808e-21,-0.037600214023964185,0.23798921369126738,1.8263307554526256e-20
1422,CORO1C,0.4948936707651945,0.7179723502304146,4.397672717649086e-21,0.317368808090989,0.38685538803112046,1.8336138591391872e-20
2364,FGD5,0.492685692740055,0.7179688844644668,4.4004721469728965e-21,0.45360457917246966,0.5538495193822776,1.833803576644752e-20
3804,MDH1,0.4305574701460969,0.7179047619047618,4.4525813928596984e-21,-0.34539454791094215,0.08109406830007254,1.8545309720419895e-20
4859,PFDN6,0.5409959135412972,0.7178863287250383,4.467672307804209e-21,-0.0700339897945732,0.2225209673993401,1.859826119832066e-20
7547,VTA1,0.5140832847899908,0.7178617511520735,4.487871241353184e-21,0.03669279862450836,0.3390405914775816,1.867240896269394e-20
6188,SH2D4A,0.5247834965529925,0.7176344086021504,4.678988856637251e-21,0.5935007387749504,0.6692731925894162,1.9457230641476117e-20
4032,MRPL41,0.4302248650246029,0.7174972619014023,4.798101703772281e-21,-0.23736086371093723,0.10173806268590088,1.9941950864456313e-20
2346,FDPS,0.4810572555438414,0.7174869431643623,4.807182411401369e-21,0.31455761587657516,0.41320631185779194,1.9969081689846795e-20
504,ARPC5L,0.5081180298183146,0.7174685099846388,4.823445784234891e-21,-0.01174451874039617,0.27779278669624485,2.00260047368818e-20
3626,LSP1,0.5217333975932668,0.7174070660522273,4.878045999571034e-21,0.2002309074013513,0.3658385513344846,2.0241950031111206e-20
664,BCCIP,0.5937903923707051,0.7173579109062979,4.922160281687107e-21,0.21097128662498077,0.38588077681831223,2.0414176947697004e-20
7483,VAPB,0.5103637890320166,0.7171797235023041,5.085364154915376e-21,0.1967623655727636,0.330319318485788,2.107987197654906e-20
6268,SLC25A20,0.47329627320548906,0.7171735791090629,5.0910851048055556e-21,0.1547828082398709,0.34670536578664213,2.1092408733998442e-20
2432,FOXK1,0.4810161720901721,0.7171551459293394,5.108285687582637e-21,-0.1263161627030296,0.28782638405192906,2.1152467256893268e-20
4232,NAGK,0.5045180797478788,0.7171490015360983,5.114031815350914e-21,0.16240512269732232,0.3649472460812109,2.1165056539510502e-20
5152,PPFIBP2,0.4612481911553996,0.7170138248847925,5.2420554364887925e-21,0.6251083796432317,0.6575011043397143,2.1683425501964745e-20
3002,HSPB1,0.4503746492076446,0.7169585253456221,5.295326003454736e-21,0.47766383984219196,0.5167825747327559,2.1892198730984643e-20
3175,ILF3,0.4306854613391774,0.7169339477726574,5.319171141759135e-21,0.18454812394762288,0.44580512097002645,2.1979163587342818e-20
1535,CTDSPL2,0.4337722563558962,0.7169258324522012,5.32706761928203e-21,-0.4211307098404611,0.171334713772521,2.2000170495260844e-20
1144,CEP170B,0.5278471361433696,0.7169093701996927,5.343121117145508e-21,0.1192101976445894,0.3135844621146847,2.2054825001747844e-20
2767,GTF3C5,0.4762037691406993,0.716884792626728,5.3671763792698024e-21,0.03632531032143105,0.24902796298166466,2.2142433353717508e-20
668,BCL10,0.5208955098050163,0.7168728436318814,5.378909611871103e-21,0.03572787377124986,0.2924585071275689,2.2179141267293498e-20
2148,ERLIN2,0.39635167388228965,0.7168540706605222,5.397394204466175e-21,0.5652195466511952,0.6052811773726705,2.22436340713037e-20
4916,PHYH,0.4683806385866037,0.7167741935483869,5.476740133382054e-21,0.36880211757360115,0.41901684595589894,2.255874740564214e-20
7025,TMEM87B,0.49976535689526214,0.7167188940092164,5.532337959869186e-21,0.04910243308852025,0.2932548446984976,2.2775761853735143e-20
2006,EIF3B,0.5455638688189248,0.7166513056835636,5.601039644996644e-21,0.2451124028027487,0.43466949928783294,2.3046466124757367e-20
1553,CTSH,0.42986164247755054,0.7165775729646696,5.676937098203537e-21,0.5863523423194588,0.6047739885510062,2.3346478434357554e-20
3076,IGFBP5,0.49698372946190594,0.7164792626728109,5.779697574083954e-21,0.5109854504752844,0.5784721990228923,2.3756591920380815e-20
2088,ENTPD1,0.4598984065010907,0.7164731182795698,5.7861800625195555e-21,0.06040699971303953,0.3638347683094279,2.3770746034153342e-20
2416,FMR1,0.3451572023376187,0.7163932411674346,5.871101212826378e-21,0.41558656451805465,0.5237051392529869,2.410695731586768e-20
3958,MOB2,0.48139168686963196,0.7163195084485405,5.9505693694780034e-21,0.12097589771296868,0.2843066756507054,2.4420437359945928e-20
6554,SRPX,0.5533639174953486,0.7163158465795296,5.9545433402290255e-21,0.262099554570392,0.3672346597717517,2.4423931833912656e-20
2223,FAH,0.4309891968208772,0.7162887864823347,5.983990211661524e-21,0.09338466568656945,0.3444183527229072,2.453185085724132e-20
1996,EIF2B1,0.43717715554046555,0.7162826420890936,5.9906963396659565e-21,0.012668776738454013,0.30314053190807516,2.4546478139794192e-20
4888,PHAX,0.5283153960482809,0.7162764976958524,5.99740980576691e-21,-0.559121098798466,0.18411646118212618,2.4561120157439145e-20
2301,FBP2,0.09147822540755912,0.7162714535668259,6.002926595137767e-21,-0.22751697646631341,0.003552175799130746,2.4570848679836532e-20
7110,TPP2,0.4514850890087678,0.7162580645161288,6.0175943110272634e-21,0.11760750195448522,0.27040716621755806,2.461667403999083e-20
6389,SMG7,0.4987971747924219,0.7162554920582114,6.0204164457303065e-21,-0.1707501779291598,0.24090069551274595,2.461667403999083e-20
5193,PPP1R21,0.43895872394418634,0.7161781874039937,6.1058296618363935e-21,-0.18028615044188778,0.15221033916747195,2.49528733620085e-20
6582,SSR1,0.5027601222392403,0.7161597542242703,6.126370367820511e-21,-0.32741391587876945,0.19768810378314175,2.5023743612058504e-20
1549,CTSB,0.44910422468643996,0.7160430107526881,6.258037194621213e-21,0.41393734335087684,0.540411517405644,2.5548208213114366e-20
540,ATE1,0.49472381427952195,0.7160122887864823,6.293143072457815e-21,0.025951220325971303,0.266963379511631,2.5678124732793444e-20
6125,SERPINA4,0.458335801506662,0.7159877112135176,6.321366156632654e-21,-0.8213531148030673,0.002073601563788777,2.5779836328039947e-20
4416,NIPBL,0.4465046514793344,0.7159508448540706,6.363932651689474e-21,-0.6028401666984613,0.09086108937940023,2.593990682726163e-20
3258,ISOC1,0.5267825168017438,0.7158832565284178,6.442699297018953e-21,0.02649110944135602,0.3048171125782432,2.624728849025117e-20
7612,WDR91,0.5077319597095205,0.7157726574500767,6.573647982202911e-21,0.07443334032707527,0.2129031248098828,2.676682692180696e-20
2373,FHIT,0.511975669610207,0.7156667419498414,6.701485530418747e-21,0.15953840834936217,0.33420346675469315,2.7273163277281705e-20
2493,GALNS,0.4824434340158288,0.7156067588325653,6.774957029815144e-21,-0.12729505974323474,0.253177118871823,2.755783353469269e-20
1510,CSK,0.5914661467632325,0.715563748079877,6.828123163809907e-21,0.31081862123585946,0.4095456976256065,2.775965664621679e-20
2997,HSPA2,0.5497396739842721,0.7155391705069124,6.858686485564402e-21,0.5200298558147327,0.5669527939306195,2.786942633251156e-20
4912,PHLDB2,0.45830373379623146,0.715490121613348,6.920080807586109e-21,0.5469280490964896,0.6068572507293792,2.8104294951681487e-20
3743,MAPRE2,0.41904209051483177,0.7154777265745007,6.935680369151317e-21,0.5638216792490618,0.5854832968264776,2.815303157628521e-20
5978,SAP18,0.4117517720315367,0.7153794162826419,7.060629209507514e-21,-1.2055486079190083,0.0007669981980627461,2.8645353566788264e-20
192,AGR2,0.42701350148257,0.7153620788747702,7.082891247764518e-21,0.34889638622732144,0.46566089386308607,2.871160573042985e-20
121,ACYP1,0.48909186024204043,0.7153609831029184,7.084300570152086e-21,-0.02759886371648368,0.24928368799055237,2.871160573042985e-20
3013,HTATSF1,0.42372462585044357,0.7153548387096773,7.092208229447714e-21,-0.07685301441326353,0.22946412742741917,2.872876891286381e-20
4048,MRPL58,0.34756421233895585,0.7153486943164361,7.10012450686499e-21,-0.33059178976337233,0.10939894183833164,2.8745949219822955e-20
