,absMeanSHAP,spearman,meanSHAP
AC023932.1,3.583937663295666e-07,0.027544910554797807,-3.583937663295666e-07
AC137630.4,0.0,,0.0
BVES-AS1,0.00019272592462550383,-0.1101658777572532,-0.00019192598701757066
NUTM2B-AS1,0.0006959286819724691,-0.39280382804333003,0.0006959286819724691
SEPHS1P4,2.6549246203942988e-05,-0.0010142209416432629,-2.103379613225535e-05
MIR4280,0.0,,0.0
AC092802.5,3.318170260501398e-05,-0.2866204400774148,-2.76444424961376e-05
AC073358.1,3.987594966048828e-05,-0.38208748850048607,-3.9300877026720114e-05
AC074325.1,0.00014705654716508696,-0.5292441252205152,-0.00014699274610305803
P4HA3-AS1,0.00017685939046392302,-0.31274173084736673,0.00017685939046392302
CNOT7P1,3.0831934671144995e-06,-0.48317379675549393,-2.7614223122089715e-06
FAM76B,0.0005567072976820512,-0.06763207100736884,0.0005567072976820512
AC140125.2,0.00015884810877242754,-0.346982567010775,-0.00015884810877242754
AMOT,0.0006094188127453383,-0.41358943998635317,-0.0006094188127453383
AC007220.2,0.00011932352696245068,-0.43602513926728736,-0.00011932352696245068
AF015720.1,1.3961344015046146e-05,-0.20110875306453194,1.3961344015046146e-05
AC009963.2,3.6411639629176035e-05,-0.19138421249747462,3.6411639629176035e-05
C2orf73,2.021256802145259e-05,-0.5650651666660572,-1.9978320999189842e-05
BLZF2P,1.869044222642971e-05,-0.21424449520732636,-1.864701512491224e-05
