,absMeanSHAP,spearman,meanSHAP
TSPAN13,4.802069410524986e-06,0.14453835076146077,-2.2722209518253852e-06
ZNF510,2.1741778729563223e-06,-0.45055430608358826,1.9870406941688838e-06
AC092647.4,0.00011547010692358433,-0.031442447436339796,-9.157372262868035e-05
CRACR2B,1.9074387274051703e-06,0.026331719224577513,-1.8895903796652944e-06
HDHD3,4.4308997165157885e-06,-0.06776833130201493,-4.11707363846242e-06
PIGW,7.51642772053047e-06,0.08222356367917157,7.51642772053047e-06
RN7SL202P,2.0131849289319434e-06,-0.2936444603190825,1.6745599966651495e-06
FASLG,2.552191242473836e-06,-0.19209897759660358,-2.5512924631709947e-06
C3,1.6846365562126766e-06,-0.19274904234021978,-7.617448599701617e-07
IL27,1.4978381877086604e-06,-0.049251148694559155,-1.1725983968505826e-06
GOLGA8VP,1.3234057267542867e-07,-0.4714960321293991,-5.135184832160398e-08
MRPS16P1,4.4609054511423105e-05,-0.07768334815407532,-4.818007510649043e-06
AL589166.1,0.00010620171807275156,0.06559311489684422,-0.00010620171807275156
NIPA2P1,1.4837759092820707e-06,-0.5024014737982048,1.0255944371575064e-06
RNU6-458P,0.0,,0.0
FAM98A,1.6050380921743344e-06,0.15610024443452664,-1.1223759512169084e-06
AC026120.3,7.320146069754643e-07,-0.2520206034362939,1.9796489571867816e-07
PMS2P10,1.8686867978169612e-06,-0.09771628802782806,1.4837145236717212e-06
AC107954.1,0.00040806959435307766,0.031699440228534534,-0.0002716777196695855
DXO,3.2031574428953084e-06,-0.34256485375934903,-2.5965616336843144e-06
MTHFD2P4,1.7515654343025775e-05,0.02526352571443621,1.7515654343025775e-05
AC012073.1,6.747119971097336e-06,0.02358252464246375,6.747119971097336e-06
AL357972.1,1.3387389853433281e-06,-0.25842446821148746,1.1889525052593674e-06
AC109635.4,0.0006111849476016051,-0.03048014005901846,1.5379451000799593e-06
AC100826.1,6.229440112462888e-07,-0.44268609083621663,5.33760421357749e-07
LEPROT,1.0316915623014305e-05,-0.5011024754915417,-1.0316915623014305e-05
AC005342.2,0.0008443434458108841,-0.11250246554934652,0.0008443434458108841
IFT20,2.574336022467104e-06,0.11486731027007037,2.5192289235516153e-06
AFDN-DT,4.38752777232167e-06,-0.4674507691012579,4.38752777232167e-06
TRAF7,1.0165767846571148e-06,0.22976591894156315,-8.639368139127485e-07
RN7SL120P,0.00015283044511942004,-0.10984763836045819,0.00015283044511942004
AL359233.1,0.000509592669933424,-0.14336315890688037,-0.00028243595242644824
IGHVII-49-1,2.296950755522982e-05,-0.03189566207188185,2.296950755522982e-05
AC011752.1,1.1297101579613115e-06,-0.5424359975186602,-1.129409639613806e-06
PTGFR,3.4684429050906145e-06,-0.35661240067582606,-9.041911691363263e-07
INS-IGF2,0.0001541555575588786,0.14097533063632506,0.0001541555575588786
WBP1LP12,0.00018772065021402192,-0.01661385913069871,0.00018772065021402192
AC091057.4,3.3655601791611227e-06,-0.31785249496508466,-9.930620177304186e-07
RPS26P41,0.0006046755331655546,-0.18667063411394344,-0.0006046755331655546
LINC01913,2.300294028004184e-06,-0.12169411230414869,2.006030650917087e-06
MIR191,0.0,,0.0
FCRL1,5.445965726895641e-06,-0.1808019996450536,-5.434154284266228e-06
AC245187.2,0.0023356877705689567,-0.5306833598278281,0.0023356877705689567
RN7SL246P,2.4568512767731734e-06,-0.38172772697125057,2.4566417473956405e-06
AC090519.1,1.5848476399663263e-06,-0.32945481153982836,6.601880969729557e-07
MIR1302-2HG,9.897293600960737e-05,0.03013236453984591,-9.897293600960737e-05
AC027796.1,3.094328038150604e-07,-0.4908171535330335,1.3984495618607217e-07
AC091917.3,4.014134382809775e-07,-0.19594361593974172,1.8948136926721916e-07
